市区町村コード,都道府県・市区町村名,総数（人）,男（人）,女（人）,面積（参考）（km2）,人口密度（人/km2）,平均年齢（歳）,年齢中位数（歳）,年齢別人口（男女「総数」）15歳未満（人）,年齢別人口（男女「総数」）15～64歳（人）,年齢別人口（男女「総数」）65歳以上（人）,人口構成比［年齢別］(男女「総数」）15歳未満（％）,人口構成比［年齢別］(男女「総数」）15～64歳（％）,人口構成比［年齢別］(男女「総数」）65歳以上（％）,年齢別人口（男）15歳未満（人）,年齢別人口（男）15～64歳（人）,年齢別人口（男）65歳以上（人）,人口構成比［年齢別］(男）15歳未満（％）,人口構成比［年齢別］(男）15～64歳（％）,人口構成比［年齢別］(男）65歳以上（％）,年齢別人口（女）15歳未満（人）,年齢別人口（女）15～64歳（人）,年齢別人口（女）65歳以上（人）,人口構成比［年齢別］(女）15歳未満（％）,人口構成比［年齢別］(女）15～64歳（％）,人口構成比［年齢別］(女）65歳以上（％）,人口性比（％）,日本人（人）,外国人（人）,総世帯（世帯）,一般世帯（世帯）,施設等の世帯（世帯）,核家族世帯（世帯）,夫婦のみの世帯（世帯）,夫婦と子供から成る世帯（世帯）,男親と子供から成る世帯（世帯）,女親と子供から成る世帯（世帯）,単独世帯（世帯）,65歳以上の単独世帯（世帯）,夫65歳以上，妻60歳以上の夫婦のみの世帯（世帯）,3世代世帯（世帯）
1202,函館市,251084.0,113965.0,137119.0,677.87,370.4,51.96637,54.4573,23646.0,137038.0,90400.0,9.41757,54.57855,36.00389,12037.0,66193.0,35735.0,10.56201,58.08187,31.35612,11609.0,70845.0,54665.0,8.46637,51.6668,39.86683,83.11394,249977.0,1107.0,121793.0,121455.0,338.0,62606.0,27835.0,21934.0,1454.0,11383.0,50901.0,22337.0,16719.0,3171.0
1203,小樽市,111299.0,50136.0,61163.0,243.83,456.5,54.49005,58.33659,9182.0,56310.0,45807.0,8.24985,50.59345,41.1567,4685.0,27238.0,18213.0,9.34458,54.32823,36.32719,4497.0,29072.0,27594.0,7.35248,47.532,45.11551,81.97113,110692.0,607.0,52817.0,52615.0,202.0,28930.0,13061.0,9960.0,717.0,5192.0,20657.0,11095.0,8822.0,1291.0
1204,旭川市,329306.0,152108.0,177198.0,747.66,440.4,50.92419,52.97622,34758.0,180663.0,113885.0,10.55492,54.86174,34.58334,17835.0,86951.0,47322.0,11.72522,57.16399,31.11079,16923.0,93712.0,66563.0,9.55033,52.88547,37.56419,85.8407,328153.0,1153.0,156195.0,155625.0,570.0,86206.0,39136.0,31575.0,1859.0,13636.0,61540.0,24821.0,24072.0,3197.0
1205,室蘭市,82383.0,40390.0,41993.0,81.01,1016.9,51.44458,53.72228,7769.0,44065.0,30549.0,9.43034,53.48798,37.08168,3916.0,23793.0,12681.0,9.69547,58.90815,31.39639,3853.0,20272.0,17868.0,9.17534,48.27471,42.54995,96.1827,81975.0,408.0,41766.0,41660.0,106.0,20845.0,9895.0,7430.0,461.0,3059.0,18890.0,7410.0,6481.0,839.0
1206,釧路市,165077.0,77506.0,87571.0,1363.29,121.1,50.87705,53.17468,16641.0,91703.0,56733.0,10.08075,55.55165,34.3676,8499.0,45427.0,23580.0,10.9656,58.61095,30.42345,8142.0,46276.0,33153.0,9.2976,52.84398,37.85842,88.50647,164204.0,873.0,80349.0,80095.0,254.0,42053.0,19062.0,14908.0,1081.0,7002.0,33385.0,13290.0,11513.0,1924.0
1207,帯広市,166536.0,79623.0,86913.0,619.34,268.9,48.45335,49.6352,19076.0,98086.0,49374.0,11.45458,58.89778,29.64764,9762.0,49058.0,20803.0,12.26028,61.61285,26.12687,9314.0,49028.0,28571.0,10.71646,56.41043,32.8731,91.6123,165814.0,722.0,80175.0,79933.0,242.0,42007.0,18609.0,16220.0,966.0,6212.0,33848.0,11065.0,10492.0,1697.0
1208,北見市,115480.0,54729.0,60751.0,1427.41,80.9,50.74412,52.80586,12017.0,64340.0,39123.0,10.40613,55.71528,33.87859,6173.0,32271.0,16285.0,11.27921,58.96508,29.75571,5844.0,32069.0,22838.0,9.61959,52.78761,37.5928,90.08741,115055.0,425.0,55188.0,55024.0,164.0,29872.0,13795.0,10857.0,727.0,4493.0,21801.0,7846.0,8404.0,1466.0
1209,夕張市,7334.0,3381.0,3953.0,763.07,9.6,60.70194,66.15,411.0,3095.0,3828.0,5.60404,42.20071,52.19525,199.0,1611.0,1571.0,5.88583,47.64862,46.46554,212.0,1484.0,2257.0,5.36302,37.54111,57.09588,85.52998,7247.0,87.0,3807.0,3790.0,17.0,1811.0,1014.0,460.0,58.0,279.0,1766.0,1095.0,735.0,87.0
1210,岩見沢市,79306.0,37105.0,42201.0,481.02,164.9,52.12406,55.45404,7859.0,42526.0,28921.0,9.90972,53.62268,36.46761,3961.0,21065.0,12079.0,10.67511,56.77132,32.55356,3898.0,21461.0,16842.0,9.23675,50.85425,39.90901,87.92446,79110.0,196.0,35584.0,35476.0,108.0,20315.0,9081.0,7573.0,553.0,3108.0,12581.0,6056.0,5774.0,1287.0
1211,網走市,35759.0,18060.0,17699.0,471.0,75.9,49.26873,50.78992,3731.0,20739.0,11289.0,10.43374,57.99659,31.56967,1932.0,11290.0,4838.0,10.69767,62.51384,26.78848,1799.0,9449.0,6451.0,10.16442,53.3872,36.44839,102.03966,35438.0,321.0,17253.0,17193.0,60.0,8505.0,4052.0,3038.0,192.0,1223.0,7618.0,2383.0,2386.0,559.0
1212,留萌市,20114.0,9649.0,10465.0,297.84,67.5,53.41513,56.47315,1785.0,10590.0,7739.0,8.87442,52.6499,38.47569,919.0,5584.0,3146.0,9.5243,57.87128,32.60441,866.0,5006.0,4593.0,8.2752,47.83564,43.88915,92.20258,19979.0,135.0,9816.0,9784.0,32.0,4915.0,2551.0,1622.0,93.0,649.0,4121.0,1708.0,1559.0,221.0
1213,苫小牧市,170113.0,83522.0,86591.0,561.57,302.9,48.10937,49.14109,20522.0,99016.0,50575.0,12.06375,58.20602,29.73024,10644.0,50915.0,21963.0,12.74395,60.95999,26.29607,9878.0,48101.0,28612.0,11.40765,55.54965,33.04269,96.45575,169361.0,752.0,80130.0,79962.0,168.0,44385.0,19320.0,17840.0,1042.0,6183.0,31627.0,11075.0,11128.0,1555.0
1214,稚内市,33563.0,16651.0,16912.0,761.47,44.1,50.5,52.65222,3484.0,19034.0,11045.0,10.38048,56.71126,32.90826,1806.0,10101.0,4744.0,10.8462,60.66302,28.49078,1678.0,8933.0,6301.0,9.92195,52.82048,37.25757,98.45672,33125.0,438.0,16060.0,15944.0,116.0,8397.0,3839.0,3118.0,229.0,1211.0,6492.0,2454.0,2303.0,499.0
1215,美唄市,20413.0,9565.0,10848.0,277.69,73.5,55.50627,59.79818,1539.0,10207.0,8667.0,7.53931,50.00245,42.45824,813.0,5164.0,3588.0,8.49974,53.9885,37.51176,726.0,5043.0,5079.0,6.69248,46.48783,46.81969,88.17294,20369.0,44.0,9434.0,9359.0,75.0,5004.0,2436.0,1641.0,121.0,806.0,3617.0,2122.0,1665.0,368.0
1216,芦別市,12555.0,5762.0,6793.0,865.04,14.5,58.27826,63.51657,845.0,5713.0,5997.0,6.73039,45.50378,47.76583,435.0,2861.0,2466.0,7.54946,49.6529,42.79764,410.0,2852.0,3531.0,6.03562,41.9844,51.97998,84.82261,12538.0,17.0,6055.0,6021.0,34.0,3377.0,1807.0,955.0,89.0,526.0,2241.0,1439.0,1258.0,155.0
1217,江別市,121056.0,57523.0,63533.0,187.38,646.0,48.55602,50.77067,13406.0,70691.0,36959.0,11.07421,58.39529,30.5305,6788.0,34783.0,15952.0,11.8005,60.46799,27.73152,6618.0,35908.0,21007.0,10.41663,56.51866,33.06471,90.54035,120370.0,686.0,53977.0,53869.0,108.0,32535.0,13630.0,13802.0,687.0,4416.0,18549.0,6686.0,8373.0,1315.0
1218,赤平市,9698.0,4388.0,5310.0,129.88,74.7,58.86688,64.27857,608.0,4342.0,4748.0,6.26933,44.77212,48.95855,300.0,2173.0,1915.0,6.83683,49.52142,43.64175,308.0,2169.0,2833.0,5.80038,40.84746,53.35217,82.63653,9631.0,67.0,4494.0,4463.0,31.0,2307.0,1183.0,654.0,74.0,396.0,1831.0,1131.0,860.0,111.0
1219,紋別市,21215.0,9901.0,11314.0,830.67,25.5,52.43929,55.54688,1971.0,11543.0,7701.0,9.2906,54.40962,36.29979,992.0,5802.0,3107.0,10.01919,58.60014,31.38067,979.0,5741.0,4594.0,8.653,50.74244,40.60456,87.51105,20685.0,530.0,11214.0,11192.0,22.0,5502.0,2750.0,1761.0,144.0,847.0,5326.0,2209.0,1722.0,133.0
1220,士別市,17858.0,8416.0,9442.0,1119.22,16.0,54.90979,58.91379,1653.0,8847.0,7358.0,9.25636,49.54082,41.20282,855.0,4514.0,3047.0,10.15922,53.63593,36.20485,798.0,4333.0,4311.0,8.4516,45.8907,45.6577,89.13366,17782.0,76.0,8184.0,8157.0,27.0,4660.0,2498.0,1512.0,112.0,538.0,2849.0,1467.0,1638.0,305.0
1221,名寄市,27282.0,13322.0,13960.0,535.2,51.0,49.16747,50.32021,3025.0,15477.0,8780.0,11.0879,56.72971,32.18239,1567.0,8052.0,3703.0,11.7625,60.44138,27.79613,1458.0,7425.0,5077.0,10.44413,53.18768,36.36819,95.4298,27232.0,50.0,12810.0,12725.0,85.0,6650.0,3170.0,2509.0,133.0,838.0,5303.0,1822.0,1917.0,357.0
1222,三笠市,8040.0,3631.0,4409.0,302.52,26.6,57.09701,62.96667,655.0,3566.0,3819.0,8.14677,44.35323,47.5,315.0,1845.0,1471.0,8.6753,50.81245,40.51226,340.0,1721.0,2348.0,7.7115,39.03379,53.25471,82.35428,8025.0,15.0,3816.0,3799.0,17.0,1994.0,910.0,647.0,71.0,366.0,1583.0,1037.0,648.0,101.0
1223,根室市,24636.0,11762.0,12874.0,506.25,59.9,51.80533,54.75625,2396.0,13533.0,8707.0,9.7256,54.93181,35.34259,1217.0,6965.0,3580.0,10.34688,59.21612,30.437,1179.0,6568.0,5127.0,9.15799,51.01755,39.82445,91.36244,24327.0,309.0,11153.0,11133.0,20.0,5841.0,2630.0,2100.0,151.0,960.0,4201.0,1757.0,1634.0,603.0
1224,千歳市,97950.0,49790.0,48160.0,594.5,164.8,44.28051,44.43452,13018.0,62214.0,22718.0,13.29045,63.51608,23.19347,6684.0,33000.0,10106.0,13.42438,66.27837,20.29725,6334.0,29214.0,12612.0,13.15199,60.6603,26.18771,103.38455,97246.0,704.0,43809.0,43635.0,174.0,24584.0,9721.0,10982.0,566.0,3315.0,17068.0,4583.0,4970.0,900.0
1225,滝川市,39490.0,18832.0,20658.0,115.9,340.7,51.36169,53.60696,4002.0,21525.0,13963.0,10.13421,54.50747,35.35832,2110.0,10975.0,5747.0,11.20433,58.27846,30.5172,1892.0,10550.0,8216.0,9.15868,51.0698,39.77152,91.16081,39380.0,110.0,18688.0,18636.0,52.0,10324.0,4936.0,3698.0,245.0,1445.0,7369.0,3114.0,2961.0,391.0
1226,砂川市,16486.0,7607.0,8879.0,78.68,209.5,53.8916,57.55556,1438.0,8478.0,6570.0,8.72255,51.42545,39.852,710.0,4182.0,2715.0,9.33351,54.97568,35.69081,728.0,4296.0,3855.0,8.19912,48.38383,43.41705,85.67406,16457.0,29.0,7599.0,7572.0,27.0,4268.0,2061.0,1467.0,108.0,632.0,2705.0,1311.0,1359.0,198.0
1227,歌志内市,2989.0,1399.0,1590.0,55.95,53.4,61.11291,66.70339,142.0,1253.0,1594.0,4.75075,41.92037,53.32887,80.0,660.0,659.0,5.71837,47.17655,47.10508,62.0,593.0,935.0,3.89937,37.2956,58.80503,87.98742,2979.0,10.0,1424.0,1417.0,7.0,727.0,372.0,206.0,20.0,129.0,608.0,376.0,282.0,27.0
1228,深川市,20039.0,9362.0,10677.0,529.42,37.9,55.31386,59.73601,1634.0,9854.0,8551.0,8.1541,49.17411,42.67179,853.0,5022.0,3487.0,9.1113,53.64238,37.24631,781.0,4832.0,5064.0,7.31479,45.25616,47.42905,87.68381,19929.0,110.0,9198.0,9161.0,37.0,5028.0,2629.0,1599.0,108.0,692.0,3438.0,1574.0,1814.0,324.0
1229,富良野市,21131.0,9947.0,11184.0,600.71,35.2,51.33829,53.52515,2215.0,11645.0,7271.0,10.48223,55.10861,34.40916,1128.0,5740.0,3079.0,11.3401,57.70584,30.95406,1087.0,5905.0,4192.0,9.71924,52.79864,37.48212,88.93956,20899.0,232.0,9538.0,9502.0,36.0,5109.0,2470.0,1933.0,92.0,614.0,3630.0,1306.0,1480.0,377.0
1230,登別市,46391.0,22146.0,24245.0,212.21,218.6,51.92687,54.59659,4775.0,24288.0,17328.0,10.29294,52.35498,37.35207,2480.0,12283.0,7383.0,11.19841,55.46374,33.33785,2295.0,12005.0,9945.0,9.46587,49.51536,41.01877,91.34254,46211.0,180.0,20928.0,20885.0,43.0,12520.0,5979.0,4546.0,301.0,1694.0,7123.0,3433.0,3906.0,611.0
1231,恵庭市,70331.0,34088.0,36243.0,294.65,238.7,47.05395,47.99777,8704.0,41865.0,19762.0,12.37577,59.52567,28.09856,4478.0,21005.0,8605.0,13.13659,61.61992,25.24349,4226.0,20860.0,11157.0,11.66018,57.55594,30.78388,94.05402,69885.0,446.0,30276.0,30172.0,104.0,18394.0,7366.0,8065.0,432.0,2531.0,9980.0,3359.0,4260.0,909.0
1233,伊達市,32826.0,15176.0,17650.0,444.21,73.9,52.86407,55.92541,3356.0,16867.0,12603.0,10.2236,51.38305,38.39335,1714.0,8193.0,5269.0,11.29415,53.98656,34.71929,1642.0,8674.0,7334.0,9.30312,49.14448,41.55241,85.983,32646.0,180.0,14844.0,14746.0,98.0,8567.0,4167.0,3026.0,175.0,1199.0,5327.0,2569.0,2731.0,383.0
1234,北広島市,58171.0,27763.0,30408.0,119.05,488.6,50.14482,52.46887,6395.0,32339.0,19437.0,10.99345,55.59299,33.41356,3267.0,15956.0,8540.0,11.76746,57.47218,30.76036,3128.0,16383.0,10897.0,10.28677,53.87727,35.83596,91.30163,57799.0,372.0,24640.0,24548.0,92.0,16375.0,7187.0,6715.0,382.0,2091.0,6964.0,3198.0,4608.0,582.0
1235,石狩市,56869.0,27324.0,29545.0,722.42,78.7,49.84678,51.76168,6821.0,30645.0,19403.0,11.99423,53.887,34.11876,3502.0,15273.0,8549.0,12.81657,55.89592,31.28751,3319.0,15372.0,10854.0,11.23371,52.02911,36.73718,92.48265,56418.0,451.0,23102.0,23038.0,64.0,15376.0,6376.0,6600.0,438.0,1962.0,5868.0,3010.0,4217.0,960.0
1236,北斗市,44302.0,20542.0,23760.0,397.44,111.5,48.84459,50.57969,5444.0,25462.0,13396.0,12.28838,57.4737,30.23791,2808.0,12190.0,5544.0,13.66956,59.34184,26.98861,2636.0,13272.0,7852.0,11.09428,55.85859,33.04714,86.45623,44002.0,300.0,18337.0,18261.0,76.0,11338.0,4399.0,4814.0,313.0,1812.0,5276.0,2499.0,2534.0,861.0
1303,当別町,15916.0,7703.0,8213.0,422.86,37.6,52.05058,55.9845,1181.0,9158.0,5577.0,7.42021,57.53958,35.04021,592.0,4622.0,2489.0,7.68532,60.0026,32.31209,589.0,4536.0,3088.0,7.17156,55.22951,37.59893,93.79033,15795.0,121.0,7281.0,7268.0,13.0,4138.0,1972.0,1571.0,114.0,481.0,2601.0,898.0,1230.0,271.0
1304,新篠津村,3044.0,1484.0,1560.0,78.04,39.0,52.09888,55.2,301.0,1595.0,1148.0,9.8883,52.39816,37.71353,160.0,855.0,469.0,10.78167,57.61456,31.60377,141.0,740.0,679.0,9.03846,47.4359,43.52564,95.12821,3036.0,8.0,1051.0,1038.0,13.0,566.0,273.0,221.0,15.0,57.0,286.0,139.0,193.0,121.0
1331,松前町,6260.0,2805.0,3455.0,293.25,21.3,60.29217,66.21429,377.0,2614.0,3269.0,6.02236,41.75719,52.22045,187.0,1273.0,1345.0,6.66667,45.38324,47.95009,190.0,1341.0,1924.0,5.49928,38.81331,55.68741,81.18669,6218.0,42.0,3196.0,3186.0,10.0,1590.0,900.0,362.0,44.0,284.0,1351.0,848.0,691.0,99.0
1332,福島町,3794.0,1755.0,2039.0,187.25,20.3,58.71798,64.375,228.0,1714.0,1852.0,6.00949,45.17659,48.81392,103.0,874.0,778.0,5.86895,49.80057,44.33048,125.0,840.0,1074.0,6.13046,41.19667,52.67288,86.0716,3758.0,36.0,1861.0,1858.0,3.0,984.0,533.0,268.0,24.0,159.0,705.0,427.0,385.0,63.0
1333,知内町,4167.0,2060.0,2107.0,196.75,21.2,53.4712,57.92857,357.0,2160.0,1650.0,8.56731,51.83585,39.59683,176.0,1156.0,728.0,8.54369,56.1165,35.33981,181.0,1004.0,922.0,8.59041,47.65069,43.7589,97.76934,4104.0,63.0,1868.0,1859.0,9.0,984.0,493.0,318.0,21.0,152.0,686.0,316.0,338.0,113.0
1334,木古内町,3832.0,1750.0,2082.0,221.87,17.3,59.30872,64.91176,232.0,1690.0,1910.0,6.05428,44.1023,49.84342,113.0,843.0,794.0,6.45714,48.17143,45.37143,119.0,847.0,1116.0,5.71566,40.68204,53.60231,84.05379,3808.0,24.0,1871.0,1865.0,6.0,967.0,519.0,274.0,22.0,152.0,734.0,465.0,381.0,75.0
1337,七飯町,27686.0,12679.0,15007.0,216.75,127.7,51.10103,53.55827,3215.0,14749.0,9722.0,11.61237,53.27241,35.11522,1637.0,6999.0,4043.0,12.91111,55.20151,31.88737,1578.0,7750.0,5679.0,10.51509,51.64257,37.84234,84.48724,27574.0,112.0,11568.0,11518.0,50.0,7243.0,3125.0,2847.0,168.0,1103.0,3337.0,1731.0,1924.0,507.0
1343,鹿部町,3760.0,1779.0,1981.0,110.63,34.0,53.6867,58.27027,342.0,1901.0,1517.0,9.09574,50.55851,40.34574,176.0,919.0,684.0,9.8932,51.65823,38.44857,166.0,982.0,833.0,8.37961,49.57092,42.04947,89.80313,3646.0,114.0,1619.0,1613.0,6.0,887.0,490.0,261.0,17.0,119.0,537.0,248.0,342.0,124.0
1345,森町,14338.0,6658.0,7680.0,368.79,38.9,52.91833,56.41414,1364.0,7436.0,5538.0,9.51318,51.86218,38.62463,682.0,3683.0,2293.0,10.24332,55.31691,34.43977,682.0,3753.0,3245.0,8.88021,48.86719,42.2526,86.69271,14022.0,316.0,6330.0,6310.0,20.0,3293.0,1488.0,1143.0,85.0,577.0,2278.0,1115.0,974.0,392.0
1346,八雲町,15826.0,7894.0,7932.0,956.08,16.6,51.86516,54.53125,1603.0,8658.0,5565.0,10.1289,54.70744,35.16365,837.0,4723.0,2334.0,10.60299,59.83025,29.56676,766.0,3935.0,3231.0,9.65709,49.60918,40.73374,99.52093,15597.0,229.0,7519.0,7380.0,139.0,3680.0,1733.0,1334.0,101.0,512.0,3084.0,1215.0,1030.0,292.0
1347,長万部町,5109.0,2448.0,2661.0,310.76,16.4,55.41564,59.37692,417.0,2564.0,2128.0,8.16207,50.18595,41.65199,201.0,1378.0,869.0,8.21078,56.29085,35.49837,216.0,1186.0,1259.0,8.11725,44.56971,47.31304,91.99549,4932.0,177.0,2717.0,2543.0,174.0,1228.0,624.0,380.0,35.0,189.0,1176.0,535.0,435.0,49.0
1361,江差町,7428.0,3569.0,3859.0,109.48,67.8,53.56314,56.09346,590.0,3987.0,2851.0,7.94292,53.67528,38.3818,295.0,2125.0,1149.0,8.26562,59.54049,32.19389,295.0,1862.0,1702.0,7.64447,48.25084,44.10469,92.4851,7409.0,19.0,3542.0,3502.0,40.0,1732.0,863.0,592.0,38.0,239.0,1568.0,653.0,578.0,85.0
1362,上ノ国町,4306.0,1965.0,2341.0,547.71,7.9,55.76335,60.73529,388.0,2050.0,1868.0,9.01068,47.60799,43.38133,197.0,989.0,779.0,10.02545,50.33079,39.64377,191.0,1061.0,1089.0,8.15891,45.32251,46.51858,83.93849,4256.0,50.0,2053.0,2050.0,3.0,1081.0,537.0,345.0,22.0,177.0,782.0,479.0,373.0,96.0
1363,厚沢部町,3592.0,1717.0,1875.0,460.58,7.8,55.77867,60.36735,339.0,1713.0,1540.0,9.43764,47.68931,42.87305,181.0,882.0,654.0,10.54164,51.36867,38.08969,158.0,831.0,886.0,8.42667,44.32,47.25333,91.57333,3562.0,30.0,1654.0,1646.0,8.0,947.0,480.0,298.0,22.0,147.0,560.0,277.0,329.0,62.0
1364,乙部町,3403.0,1538.0,1865.0,162.59,20.9,56.32368,61.76866,284.0,1567.0,1552.0,8.34558,46.04761,45.60682,142.0,746.0,650.0,9.23277,48.50455,42.26268,142.0,821.0,902.0,7.61394,44.02145,48.36461,82.46649,3386.0,17.0,1597.0,1593.0,4.0,902.0,489.0,268.0,21.0,124.0,561.0,381.0,358.0,59.0
1367,奥尻町,2410.0,1280.0,1130.0,142.99,16.9,54.82282,59.66667,163.0,1250.0,997.0,6.76349,51.86722,41.36929,86.0,774.0,420.0,6.71875,60.46875,32.8125,77.0,476.0,577.0,6.81416,42.12389,51.06195,113.27434,2402.0,8.0,1215.0,1203.0,12.0,559.0,329.0,141.0,17.0,72.0,566.0,263.0,222.0,37.0
1370,今金町,5072.0,2446.0,2626.0,568.25,8.9,54.764,58.625,468.0,2515.0,2089.0,9.22713,49.58596,41.18691,236.0,1334.0,876.0,9.64841,54.53802,35.81357,232.0,1181.0,1213.0,8.83473,44.97334,46.19193,93.14547,5068.0,4.0,2192.0,2179.0,13.0,1187.0,608.0,407.0,21.0,151.0,771.0,400.0,414.0,117.0
1371,せたな町,7398.0,3466.0,3932.0,638.68,11.6,57.78345,63.02941,587.0,3328.0,3483.0,7.93458,44.98513,47.08029,298.0,1709.0,1459.0,8.59781,49.30756,42.09463,289.0,1619.0,2024.0,7.34995,41.17497,51.47508,88.14852,7368.0,30.0,3534.0,3517.0,17.0,1893.0,1043.0,558.0,41.0,251.0,1361.0,772.0,727.0,118.0
1391,島牧村,1356.0,687.0,669.0,437.18,3.1,55.08038,58.76471,112.0,680.0,564.0,8.25959,50.14749,41.59292,58.0,396.0,233.0,8.4425,57.64192,33.91557,54.0,284.0,331.0,8.07175,42.45142,49.47683,102.69058,1354.0,2.0,617.0,612.0,5.0,310.0,153.0,107.0,13.0,37.0,253.0,146.0,100.0,21.0
1392,寿都町,2838.0,1397.0,1441.0,95.25,29.8,54.1413,58.44118,258.0,1413.0,1167.0,9.09091,49.78858,41.12051,139.0,750.0,508.0,9.94989,53.68647,36.36364,119.0,663.0,659.0,8.25815,46.00972,45.73213,96.94656,2784.0,54.0,1340.0,1333.0,7.0,637.0,332.0,204.0,9.0,92.0,622.0,297.0,217.0,30.0
1393,黒松内町,2791.0,1353.0,1438.0,345.65,8.1,54.16535,57.70833,304.0,1385.0,1102.0,10.89215,49.62379,39.48406,163.0,758.0,432.0,12.0473,56.02365,31.92905,141.0,627.0,670.0,9.80529,43.60223,46.59249,94.08901,2775.0,16.0,1298.0,1287.0,11.0,582.0,318.0,197.0,11.0,56.0,645.0,268.0,202.0,22.0
1394,蘭越町,4568.0,2197.0,2371.0,449.78,10.2,54.33144,58.55556,453.0,2287.0,1828.0,9.91681,50.06567,40.01751,229.0,1182.0,786.0,10.4233,53.80064,35.77606,224.0,1105.0,1042.0,9.44749,46.60481,43.9477,92.66132,4530.0,38.0,2081.0,2074.0,7.0,1192.0,628.0,412.0,25.0,127.0,748.0,334.0,411.0,64.0
1395,ニセコ町,5074.0,2624.0,2450.0,197.13,25.7,47.69117,48.15094,657.0,3056.0,1361.0,12.94836,60.22862,26.82302,363.0,1639.0,622.0,13.83384,62.46189,23.70427,294.0,1417.0,739.0,12.0,57.83673,30.16327,107.10204,4827.0,247.0,2515.0,2511.0,4.0,1176.0,538.0,506.0,23.0,109.0,1146.0,281.0,266.0,52.0
1396,真狩村,2045.0,1035.0,1010.0,114.25,17.9,50.87457,53.22,242.0,1098.0,705.0,11.83374,53.69193,34.47433,131.0,602.0,302.0,12.657,58.16425,29.17874,111.0,496.0,403.0,10.9901,49.10891,39.90099,102.47525,2008.0,37.0,903.0,900.0,3.0,462.0,238.0,163.0,9.0,52.0,347.0,130.0,142.0,57.0
1397,留寿都村,1911.0,971.0,940.0,119.84,15.9,46.34301,46.66071,234.0,1184.0,493.0,12.2449,61.95709,25.79801,115.0,638.0,218.0,11.84346,65.70546,22.45108,119.0,546.0,275.0,12.65957,58.08511,29.25532,103.29787,1798.0,113.0,959.0,956.0,3.0,398.0,189.0,159.0,13.0,37.0,496.0,87.0,98.0,30.0
1398,喜茂別町,2156.0,1112.0,1044.0,189.41,11.4,53.78803,56.44828,179.0,1153.0,824.0,8.30241,53.47866,38.21892,93.0,642.0,377.0,8.36331,57.73381,33.90288,86.0,511.0,447.0,8.23755,48.94636,42.81609,106.51341,2093.0,63.0,1130.0,1118.0,12.0,474.0,254.0,149.0,16.0,55.0,580.0,160.0,168.0,23.0
1399,京極町,2941.0,1420.0,1521.0,231.49,12.7,53.58467,55.67073,300.0,1498.0,1143.0,10.20061,50.93506,38.86433,159.0,764.0,497.0,11.19718,53.80282,35.0,141.0,734.0,646.0,9.27022,48.25773,42.47206,93.35963,2888.0,53.0,1269.0,1265.0,4.0,710.0,332.0,271.0,25.0,82.0,440.0,169.0,208.0,41.0
1400,倶知安町,15129.0,7787.0,7342.0,261.34,57.9,46.16548,46.39494,1941.0,9417.0,3771.0,12.82966,62.2447,24.92564,999.0,5167.0,1621.0,12.82907,66.35418,20.81675,942.0,4250.0,2150.0,12.83029,57.88613,29.28357,106.06102,14430.0,699.0,7631.0,7602.0,29.0,3549.0,1598.0,1461.0,77.0,413.0,3667.0,813.0,805.0,134.0
1401,共和町,5772.0,3047.0,2725.0,304.92,18.9,50.00745,52.1358,650.0,3296.0,1826.0,11.26126,57.10326,31.63548,340.0,1907.0,800.0,11.15852,62.58615,26.25533,310.0,1389.0,1026.0,11.37615,50.97248,37.65138,111.81651,5763.0,9.0,2728.0,2723.0,5.0,1382.0,657.0,540.0,27.0,158.0,1128.0,357.0,386.0,105.0
1402,岩内町,11648.0,5500.0,6148.0,70.6,165.0,53.01786,56.13218,1106.0,6177.0,4365.0,9.49519,53.03056,37.47424,574.0,3168.0,1758.0,10.43636,57.6,31.96364,532.0,3009.0,2607.0,8.65322,48.94275,42.40403,89.45999,11601.0,47.0,5750.0,5736.0,14.0,3014.0,1471.0,980.0,92.0,471.0,2366.0,1239.0,883.0,144.0
1403,泊村,1569.0,784.0,785.0,82.27,19.1,54.36233,56.925,147.0,797.0,625.0,9.36902,50.79669,39.83429,80.0,461.0,243.0,10.20408,58.80102,30.9949,67.0,336.0,382.0,8.53503,42.80255,48.66242,99.87261,1566.0,3.0,813.0,808.0,5.0,339.0,149.0,140.0,11.0,39.0,431.0,184.0,94.0,15.0
1404,神恵内村,870.0,400.0,470.0,147.79,5.9,60.72069,65.76471,65.0,357.0,448.0,7.47126,41.03448,51.49425,28.0,195.0,177.0,7.0,48.75,44.25,37.0,162.0,271.0,7.87234,34.46809,57.65957,85.10638,869.0,1.0,401.0,396.0,5.0,181.0,99.0,56.0,2.0,24.0,181.0,108.0,68.0,12.0
1405,積丹町,1831.0,855.0,976.0,238.13,7.7,57.91289,62.83333,148.0,824.0,859.0,8.08301,45.00273,46.91425,81.0,428.0,346.0,9.47368,50.05848,40.46784,67.0,396.0,513.0,6.86475,40.57377,52.56148,87.60246,1827.0,4.0,883.0,881.0,2.0,462.0,221.0,137.0,12.0,92.0,340.0,221.0,156.0,32.0
1406,古平町,2745.0,1307.0,1438.0,188.36,14.6,56.77614,60.85227,209.0,1336.0,1200.0,7.61384,48.67031,43.71585,112.0,681.0,514.0,8.56924,52.10406,39.3267,97.0,655.0,686.0,6.74548,45.54937,47.70515,90.89013,2692.0,53.0,1282.0,1246.0,36.0,636.0,312.0,198.0,23.0,103.0,498.0,299.0,209.0,41.0
