駅名,運営会社,路線名,鉄道区分,事業者種別,重複コード2019,データ有無コード2019,備考2019,乗降客数2019
河内長野,南海電気鉄道,高野線,12,4,1,1,,26892
中百舌鳥,南海電気鉄道,高野線,12,4,1,1,泉北高速鉄道、泉北高速鉄道線を含む,24442
下古沢,南海電気鉄道,高野線,12,4,1,1,,36
百舌鳥八幡,南海電気鉄道,高野線,12,4,1,1,,4540
大阪狭山市,南海電気鉄道,高野線,12,4,1,1,,9483
紀伊清水,南海電気鉄道,高野線,12,4,1,1,,251
林間田園都市,南海電気鉄道,高野線,12,4,1,1,,7945
橋本,南海電気鉄道,高野線,12,4,1,1,,7544
天見,南海電気鉄道,高野線,12,4,1,1,,336
千早口,南海電気鉄道,高野線,12,4,1,1,,215
九度山,南海電気鉄道,高野線,12,4,1,1,,566
三日市町,南海電気鉄道,高野線,12,4,1,1,,14443
沢ノ町,南海電気鉄道,高野線,12,4,1,1,,8328
岸里玉出,南海電気鉄道,高野線,12,4,2,1,,0
萩原天神,南海電気鉄道,高野線,12,4,1,1,,7544
狭山,南海電気鉄道,高野線,12,4,1,1,,5995
学文路,南海電気鉄道,高野線,12,4,1,1,,436
美加の台,南海電気鉄道,高野線,12,4,1,1,,3657
我孫子前,南海電気鉄道,高野線,12,4,1,1,,8563
初芝,南海電気鉄道,高野線,12,4,1,1,,16831
紀見峠,南海電気鉄道,高野線,12,4,1,1,,537
御幸辻,南海電気鉄道,高野線,12,4,1,1,,2709
千代田,南海電気鉄道,高野線,12,4,1,1,,13425
滝谷,南海電気鉄道,高野線,12,4,1,1,,5287
三国ヶ丘,南海電気鉄道,高野線,12,4,1,1,,40612
上古沢,南海電気鉄道,高野線,12,4,1,1,,14
紀伊細川,南海電気鉄道,高野線,12,4,1,1,,20
岸里玉出,南海電気鉄道,高野線,12,4,2,1,,0
極楽橋,南海電気鉄道,高野線,12,4,1,1,,56
紀伊神谷,南海電気鉄道,高野線,12,4,1,1,,13
高野下,南海電気鉄道,高野線,12,4,1,1,,86
金剛,南海電気鉄道,高野線,12,4,1,1,,32863
帝塚山,南海電気鉄道,高野線,12,4,1,1,,7981
北野田,南海電気鉄道,高野線,12,4,1,1,,33628
住吉東,南海電気鉄道,高野線,12,4,1,1,,6578
白鷺,南海電気鉄道,高野線,12,4,1,1,,10666
津守,南海電気鉄道,高野線,12,4,1,1,,774
西天下茶屋,南海電気鉄道,高野線,12,4,1,1,,270
堺東,南海電気鉄道,高野線,12,4,1,1,,60454
木津川,南海電気鉄道,高野線,12,4,1,1,,141
浅香山,南海電気鉄道,高野線,12,4,1,1,,8673
みさき公園,南海電気鉄道,多奈川線,12,4,2,1,,0
深日町,南海電気鉄道,多奈川線,12,4,1,1,,488
深日港,南海電気鉄道,多奈川線,12,4,1,1,,697
多奈川,南海電気鉄道,多奈川線,12,4,1,1,,603
難波,南海電気鉄道,南海本線,12,4,1,1,,250584
岸里玉出,南海電気鉄道,南海本線,12,4,1,1,,7210
天下茶屋,南海電気鉄道,南海本線,12,4,1,1,,75834
岸里玉出,南海電気鉄道,南海本線,12,4,2,1,,0
新今宮,南海電気鉄道,南海本線,12,4,1,1,,97603
今宮戎,南海電気鉄道,南海本線,12,4,1,1,,1542
萩ノ茶屋,南海電気鉄道,南海本線,12,4,1,1,,1550
粉浜,南海電気鉄道,南海本線,12,4,1,1,,4180
北助松,南海電気鉄道,南海本線,12,4,1,1,,12566
住吉大社,南海電気鉄道,南海本線,12,4,1,1,,9020
鶴原,南海電気鉄道,南海本線,12,4,1,1,,3369
淡輪,南海電気鉄道,南海本線,12,4,1,1,,2177
堺,南海電気鉄道,南海本線,12,4,1,1,,38712
羽衣,南海電気鉄道,南海本線,12,4,1,1,,22319
泉大津,南海電気鉄道,南海本線,12,4,1,1,,29402
松ノ浜,南海電気鉄道,南海本線,12,4,1,1,,3939
蛸地蔵,南海電気鉄道,南海本線,12,4,1,1,,4677
岸和田,南海電気鉄道,南海本線,12,4,1,1,,23549
鳥取ノ荘,南海電気鉄道,南海本線,12,4,1,1,,3434
和歌山市,南海電気鉄道,南海本線,12,4,1,1,,16455
住ノ江,南海電気鉄道,南海本線,12,4,1,1,,12304
井原里,南海電気鉄道,南海本線,12,4,1,1,,3126
樽井,南海電気鉄道,南海本線,12,4,1,1,,7949
泉佐野,南海電気鉄道,南海本線,12,4,1,1,,24494
石津川,南海電気鉄道,南海本線,12,4,1,1,,14475
