都道府県名,都道府県・市区町村名,都道府県・市区町村名（英語）,市などの別,総数（人）,男（人）,女（人）,2015年（平成27年）の人口（組替）（人）,5年間の人口増減数（人）,5年間の人口増減率（％）,面積（参考）（km2）,人口密度（人/km2）,平均年齢（歳）,年齢中位数（歳）,年齢別人口（男女「総数」）15歳未満（人）,年齢別人口（男女「総数」）15～64歳（人）,年齢別人口（男女「総数」）65歳以上（人）,人口構成比［年齢別］(男女「総数」）15歳未満（％）,人口構成比［年齢別］(男女「総数」）15～64歳（％）,人口構成比［年齢別］(男女「総数」）65歳以上（％）,年齢別人口（男）15歳未満（人）,年齢別人口（男）15～64歳（人）,年齢別人口（男）65歳以上（人）,人口構成比［年齢別］(男）15歳未満（％）,人口構成比［年齢別］(男）15～64歳（％）,人口構成比［年齢別］(男）65歳以上（％）,年齢別人口（女）15歳未満（人）,年齢別人口（女）15～64歳（人）,年齢別人口（女）65歳以上（人）,人口構成比［年齢別］(女）15歳未満（％）,人口構成比［年齢別］(女）15～64歳（％）,人口構成比［年齢別］(女）65歳以上（％）,人口性比（％）,日本人（人）,外国人（人）,総世帯（世帯）,一般世帯（世帯）,施設等の世帯（世帯）,2015年（平成27年）の世帯数（組替）（世帯）,一般世帯（世帯）,核家族世帯（世帯）,夫婦のみの世帯（世帯）,夫婦と子供から成る世帯（世帯）,男親と子供から成る世帯（世帯）,女親と子供から成る世帯（世帯）,単独世帯（世帯）,65歳以上の単独世帯（世帯）,夫65歳以上，妻60歳以上の夫婦のみの世帯（世帯）,3世代世帯（世帯）
07_福島県,07205_白河市,Shirakawa-shi,2,59491,29681,29810,61913,-2422,-3.91194,305.32,194.8,48.51728,50.03992,7003,34797,17691,11.77153,58.4912,29.73727,3559,18314,7808,11.99084,61.70277,26.30639,3444,16483,9883,11.55317,55.29353,33.1533,99.56726,58861,630,23763,23728,35,23004,23728,12238,4495,5435,365,1943,7686,2565,2625,2469
07_福島県,07207_須賀川市,Sukagawa-shi,2,74992,36781,38211,77441,-2449,-3.16241,279.43,268.4,47.71226,49.18853,9573,43936,21483,12.76536,58.58758,28.64706,4867,22456,9458,13.23238,61.05326,25.71436,4706,21480,12025,12.31583,56.21418,31.47,96.25762,74589,403,27127,27081,46,26345,27081,15038,5022,7166,464,2386,6848,2644,2812,3544
07_福島県,07208_喜多方市,Kitakata-shi,2,44760,21438,23322,49377,-4617,-9.35051,554.63,80.7,52.30261,56.24221,4905,23376,16479,10.95845,52.2252,36.81635,2506,11940,6992,11.68952,55.69549,32.61498,2399,11436,9487,10.28642,49.03525,40.67833,91.92179,44544,216,16049,16016,33,16752,16016,8177,3036,3369,259,1513,4185,2274,1932,2417
07_福島県,07209_相馬市,Soma-shi,2,34865,17536,17329,38556,-3691,-9.57309,197.79,176.3,48.99835,50.72378,4232,19761,10872,12.13825,56.67862,31.18313,2180,10591,4765,12.43157,60.39576,27.17267,2052,9170,6107,11.84142,52.91708,35.2415,101.19453,34672,193,13875,13859,16,15209,13859,6763,2468,2969,232,1094,4665,1658,1523,1572
07_福島県,07210_二本松市,Nihonmatsu-shi,2,53557,26305,27252,58162,-4605,-7.91754,344.42,155.5,50.92682,54.16519,5764,29341,18452,10.76237,54.78462,34.45301,2941,15091,8273,11.18038,57.36932,31.45029,2823,14250,10179,10.35887,52.28974,37.35139,96.52503,53210,347,19384,19359,25,19810,19359,10150,3663,4443,370,1674,4901,2153,2371,2855
07_福島県,07211_田村市,Tamura-shi,2,35169,17320,17849,38503,-3334,-8.65907,458.33,76.7,52.35646,56.50697,3630,18906,12633,10.32159,53.75757,35.92084,1811,9880,5629,10.45612,57.04388,32.5,1819,9026,7004,10.19105,50.56866,39.24029,97.03625,34851,318,12159,12130,29,12734,12130,5869,2098,2453,234,1084,3027,1414,1440,2206
07_福島県,07212_南相馬市,Minamisoma-shi,2,59005,31015,27990,57797,1208,2.09007,398.58,148,52.76843,56.14645,5128,32513,21364,8.69079,55.10211,36.2071,2597,18636,9782,8.37337,60.08705,31.53958,2531,13877,11582,9.04252,49.57842,41.37906,110.80743,58559,446,26349,25177,1172,25944,25177,11243,4762,4286,393,1802,9862,3169,3146,2339
07_福島県,07213_伊達市,Date-shi,2,58240,28313,29927,62400,-4160,-6.66667,265.12,219.7,51.83688,54.95137,5972,31236,21032,10.25412,53.63324,36.11264,2965,16030,9318,10.47222,56.6171,32.91068,3007,15206,11714,10.04778,50.81031,39.14191,94.60688,57830,410,21158,21127,31,21624,21127,12145,4329,5437,418,1961,4790,2534,2993,2752
07_福島県,07214_本宮市,Motomiya-shi,2,30236,15018,15218,30924,-688,-2.22481,88.02,343.5,47.65581,48.53846,3881,17775,8580,12.83569,58.78754,28.37677,2032,9201,3785,13.53043,61.26648,25.20309,1849,8574,4795,12.15009,56.34117,31.50874,98.68577,30050,186,10571,10557,14,10049,10557,5792,1834,2901,199,858,2590,907,1010,1536
07_福島県,07301_桑折町,Koori-machi,3,11459,5491,5968,12271,-812,-6.61723,42.97,266.7,52.48796,55.92105,1200,5910,4349,10.47212,51.57518,37.9527,605,2988,1898,11.01803,54.41632,34.56565,595,2922,2451,9.96984,48.96113,41.06903,92.00737,11424,35,4194,4181,13,4276,4181,2331,823,1026,79,403,1014,551,582,558
07_福島県,07303_国見町,Kunimi-machi,3,8639,4114,4525,9512,-873,-9.17788,37.95,227.6,54.76195,59.54688,727,4270,3642,8.41533,49.42702,42.15766,366,2130,1618,8.89645,51.77443,39.32912,361,2140,2024,7.9779,47.29282,44.72928,90.91713,8580,59,3123,3119,4,3291,3119,1759,669,722,66,302,670,454,524,479
07_福島県,07308_川俣町,Kawamata-machi,3,12170,5986,6184,14452,-2282,-15.7902,127.7,95.3,55.42703,60.34951,945,6087,5138,7.765,50.01643,42.21857,461,3221,2304,7.7013,53.80889,38.48981,484,2866,2834,7.82665,46.34541,45.82794,96.79819,12061,109,4780,4771,9,5515,4771,2504,1015,927,112,450,1381,781,745,531
07_福島県,07322_大玉村,Otama-mura,3,8900,4427,4473,8679,221,2.54638,79.44,112,46.22258,46.42857,1322,5114,2464,14.85393,57.46067,27.68539,655,2636,1136,14.79557,59.54371,25.66072,667,2478,1328,14.91169,55.39906,29.68925,98.97161,8853,47,2874,2871,3,2619,2871,1595,467,859,50,219,532,237,260,510
07_福島県,07342_鏡石町,Kagamiishi-machi,3,12318,6030,6288,12486,-168,-1.34551,31.3,393.5,46.6618,47.12353,1684,7193,3441,13.67105,58.39422,27.93473,882,3686,1462,14.62687,61.12769,24.24544,802,3507,1979,12.75445,55.7729,31.47265,95.89695,12268,50,4382,4372,10,4205,4372,2529,797,1245,75,412,1031,404,482,579
07_福島県,07344_天栄村,Tenei-mura,3,5194,2567,2627,5611,-417,-7.43183,225.52,23,52.27667,57.75342,530,2748,1916,10.20408,52.9072,36.88872,280,1431,856,10.90767,55.74601,33.34632,250,1317,1060,9.51656,50.13323,40.35021,97.71603,5138,56,1671,1669,2,1638,1669,746,282,327,27,110,363,164,198,392
07_福島県,07362_下郷町,Shimogo-machi,3,5264,2602,2662,5800,-536,-9.24138,317.04,16.6,57.19016,62.30476,476,2428,2360,9.04255,46.12462,44.83283,244,1285,1073,9.3774,49.38509,41.23751,232,1143,1287,8.71525,42.93764,48.34711,97.74606,5249,15,1953,1948,5,2002,1948,951,417,311,46,177,510,341,324,290
07_福島県,07364_檜枝岐村,Hinoemata-mura,3,504,259,245,615,-111,-18.04878,390.46,1.3,54.57937,58,58,252,194,11.50794,50,38.49206,32,136,91,12.35521,52.50965,35.13514,26,116,103,10.61224,47.34694,42.04082,105.71429,504,0,228,227,1,257,227,122,64,40,4,14,74,25,41,9
07_福島県,07367_只見町,Tadami-machi,3,4044,1976,2068,4470,-426,-9.5302,747.56,5.4,57.80564,63.31667,353,1784,1907,8.72898,44.11474,47.15628,191,968,817,9.66599,48.98785,41.34615,162,816,1090,7.83366,39.45841,52.70793,95.55126,4014,30,1634,1628,6,1762,1628,763,370,237,30,126,533,329,291,179
07_福島県,07368_南会津町,Minamiaizu-machi,3,14451,7116,7335,16264,-1813,-11.14732,886.47,16.3,55.6548,60.09825,1332,7062,6057,9.21736,48.86859,41.91405,662,3801,2653,9.30298,53.41484,37.28218,670,3261,3404,9.13429,44.45808,46.40763,97.01431,14383,68,5894,5879,15,6246,5879,2877,1383,956,96,442,1865,1010,967,641
07_福島県,07402_北塩原村,Kitashiobara-mura,3,2556,1290,1266,2831,-275,-9.71388,234.08,10.9,52.27817,57.09677,258,1350,948,10.0939,52.8169,37.0892,136,726,428,10.54264,56.27907,33.17829,122,624,520,9.63665,49.2891,41.07425,101.89573,2521,35,1003,999,4,1008,999,483,226,164,12,81,305,113,145,132
07_福島県,07405_西会津町,Nishiaizu-machi,3,5770,2789,2981,6582,-812,-12.33668,298.18,19.4,58.1,63.4434,468,2583,2719,8.11092,44.76603,47.12305,224,1374,1191,8.03155,49.26497,42.70348,244,1209,1528,8.18517,40.55686,51.25797,93.55921,5732,38,2352,2340,12,2531,2340,1133,503,359,44,227,712,482,386,282
07_福島県,07407_磐梯町,Bandai-machi,3,3322,1604,1718,3579,-257,-7.18078,59.77,55.6,51.89253,56.25714,421,1655,1246,12.67309,49.81939,37.50753,205,872,527,12.78055,54.36409,32.85536,216,783,719,12.57276,45.57625,41.85099,93.36438,3313,9,1079,1077,2,1117,1077,535,179,244,30,82,220,155,114,221
07_福島県,07408_猪苗代町,Inawashiro-machi,3,13552,6533,7019,15037,-1485,-9.87564,394.85,34.3,53.48841,58.17647,1425,6758,5369,10.51505,49.86718,39.61777,738,3495,2300,11.29649,53.49763,35.20588,687,3263,3069,9.78772,46.4881,43.72418,93.07594,13488,64,4718,4694,24,4939,4694,2174,825,827,88,434,1268,660,576,851
07_福島県,07421_会津坂下町,Aizubange-machi,3,15068,7245,7823,16303,-1235,-7.57529,91.59,164.5,52.10439,56.08252,1613,7931,5524,10.7048,52.63472,36.66047,821,4049,2375,11.33195,55.88682,32.78123,792,3882,3149,10.12399,49.62291,40.2531,92.61153,14941,127,5306,5293,13,5391,5293,2685,962,1142,81,500,1255,660,639,913
07_福島県,07422_湯川村,Yugawa-mura,3,3081,1485,1596,3206,-125,-3.89894,16.37,188.2,49.99821,52.9625,421,1594,1066,13.66439,51.73645,34.59916,238,789,458,16.02694,53.13131,30.84175,183,805,608,11.46617,50.4386,38.09524,93.04511,3073,8,976,973,3,906,973,508,165,223,20,100,163,107,118,226
07_福島県,07423_柳津町,Yanaizu-machi,3,3081,1501,1580,3536,-455,-12.86765,175.82,17.5,56.49253,62.37234,310,1374,1397,10.06167,44.59591,45.34242,165,740,596,10.99267,49.30047,39.70686,145,634,801,9.17722,40.12658,50.6962,95,3074,7,1127,1119,8,1207,1119,531,206,205,22,98,308,213,160,178
07_福島県,07444_三島町,Mishima-machi,3,1452,714,738,1668,-216,-12.94964,90.81,16,60.52273,67,96,573,783,6.61157,39.46281,53.92562,52,318,344,7.28291,44.53782,48.17927,44,255,439,5.96206,34.55285,59.48509,96.74797,1444,8,644,641,3,674,641,309,165,83,11,50,240,154,131,51
07_福島県,07445_金山町,Kaneyama-machi,3,1862,908,954,2189,-327,-14.93833,293.92,6.3,64.54941,70.15517,89,639,1134,4.77981,34.31794,60.90226,56,347,505,6.1674,38.21586,55.61674,33,292,629,3.45912,30.60797,65.93291,95.1782,1851,11,878,874,4,956,874,430,245,113,11,61,340,246,199,44
07_福島県,07446_昭和村,Showa-mura,3,1246,623,623,1322,-76,-5.74887,209.46,5.9,62.66533,67.57143,66,487,693,5.29695,39.08507,55.61798,34,283,306,5.45746,45.42536,49.11717,32,204,387,5.13644,32.74478,62.11878,100,1242,4,626,588,38,616,588,256,161,58,8,29,253,160,131,32
07_福島県,07447_会津美里町,Aizumisato-machi,3,19014,9108,9906,20913,-1899,-9.08048,276.33,68.8,53.97355,59.20513,1910,9527,7577,10.04523,50.10519,39.84958,970,4887,3251,10.64998,53.65613,35.6939,940,4640,4326,9.4892,46.8403,43.6705,91.94428,18976,38,6465,6454,11,6710,6454,3128,1231,1199,121,577,1436,904,876,1297
07_福島県,07461_西郷村,Nishigo-mura,3,20808,10636,10172,20322,486,2.3915,192.06,108.3,45.66253,46.2381,2809,12778,5221,13.49962,61.40907,25.09131,1453,6791,2392,13.66115,63.84919,22.48966,1356,5987,2829,13.33071,58.85765,27.81164,104.56154,20547,261,8092,8075,17,7458,8075,4246,1444,2082,128,592,2710,668,764,742
07_福島県,07464_泉崎村,Izumizaki-mura,3,6213,3061,3152,6495,-282,-4.3418,35.43,175.4,49.33454,51.93571,776,3451,1986,12.48994,55.54483,31.96523,385,1773,903,12.57759,57.92225,29.50016,391,1678,1083,12.40482,53.23604,34.35914,97.11294,6095,118,2089,2085,4,2059,2085,1131,408,524,30,169,439,225,261,358
07_福島県,07465_中島村,Nakajima-mura,3,4885,2398,2487,5001,-116,-2.31954,18.92,258.2,48.63101,50.71277,632,2774,1479,12.93756,56.78608,30.27636,305,1447,646,12.71893,60.34195,26.93912,327,1327,833,13.14837,53.35746,33.49417,96.42139,4850,35,1520,1519,1,1395,1519,785,233,396,33,123,271,141,134,352
07_福島県,07466_矢吹町,Yabuki-machi,3,17287,8649,8638,17370,-83,-0.47784,60.4,286.2,48.70351,50.125,2132,9723,5432,12.33297,56.24458,31.42246,1087,5162,2400,12.56793,59.6832,27.74887,1045,4561,3032,12.09771,52.80157,35.10072,100.12734,17124,163,6102,6068,34,5846,6068,3176,1035,1467,102,572,1609,670,677,891
07_福島県,07481_棚倉町,Tanagura-machi,3,13343,6581,6762,14295,-952,-6.65967,159.93,83.4,49.49288,51.99051,1638,7426,4279,12.2761,55.65465,32.06925,824,3882,1875,12.52089,58.988,28.49111,814,3544,2404,12.03786,52.41053,35.55161,97.32328,13272,71,4728,4719,9,4753,4719,2398,862,1054,89,393,1210,506,545,754
07_福島県,07482_矢祭町,Yamatsuri-machi,3,5392,2620,2772,5950,-558,-9.37815,118.27,45.6,53.74425,59.24742,600,2666,2126,11.1276,49.44362,39.42878,292,1395,933,11.14504,53.24427,35.61069,308,1271,1193,11.11111,45.85137,43.03752,94.51659,5369,23,1867,1863,4,1921,1863,945,412,341,33,159,415,261,297,330
07_福島県,07483_塙町,Hanawa-machi,3,8302,4079,4223,9157,-855,-9.33712,211.41,39.3,53.49747,58.2,865,4231,3206,10.41918,50.96362,38.6172,444,2199,1436,10.88502,53.91027,35.20471,421,2032,1770,9.96922,48.11745,41.91333,96.5901,8215,87,2935,2929,6,3043,2929,1524,609,589,52,274,685,371,425,456
07_福島県,07484_鮫川村,Samegawa-mura,3,3049,1531,1518,3577,-528,-14.76097,131.34,23.2,54.21958,59.93396,316,1512,1221,10.36405,49.59003,40.04592,157,802,572,10.25474,52.38406,37.3612,159,710,649,10.47431,46.77207,42.75362,100.85639,3031,18,1006,1004,2,1064,1004,462,207,165,17,73,210,131,158,229
07_福島県,07501_石川町,Ishikawa-machi,3,14644,7334,7310,15880,-1236,-7.78338,115.71,126.6,52.36554,56.74869,1428,7784,5432,9.75143,53.15488,37.09369,757,4141,2436,10.32179,56.46305,33.21516,671,3643,2996,9.17921,49.83584,40.98495,100.32832,14533,111,5214,5185,29,5244,5185,2591,990,1011,123,467,1298,599,698,836
07_福島県,07502_玉川村,Tamakawa-mura,3,6392,3202,3190,6777,-385,-5.68098,46.67,137,48.91974,51.30769,796,3571,2025,12.45307,55.86671,31.68023,407,1882,913,12.71081,58.77577,28.51343,389,1689,1112,12.19436,52.94671,34.85893,100.37618,6321,71,1980,1978,2,1974,1978,1006,282,508,42,174,363,154,182,440
07_福島県,07503_平田村,Hirata-mura,3,5826,2883,2943,6505,-679,-10.43812,93.42,62.4,52.50961,57.04211,584,3185,2057,10.02403,54.66873,35.30724,299,1705,879,10.37114,59.13978,30.48907,285,1480,1178,9.684,50.28882,40.02718,97.96126,5706,120,1953,1949,4,1989,1949,927,314,373,53,187,453,202,187,375
07_福島県,07504_浅川町,Asakawa-machi,3,6036,3031,3005,6577,-541,-8.22563,37.43,161.3,50.65093,53.88095,682,3298,2056,11.29887,54.63883,34.06229,353,1746,932,11.64632,57.60475,30.74893,329,1552,1124,10.94842,51.64725,37.40433,100.86522,6012,24,2070,2069,1,2055,2069,1033,352,458,47,176,490,266,234,375
07_福島県,07505_古殿町,Furudono-machi,3,4825,2364,2461,5373,-548,-10.19914,163.29,29.5,54.21544,59.425,499,2433,1893,10.34197,50.42487,39.23316,243,1279,842,10.27919,54.10321,35.6176,256,1154,1051,10.40228,46.89151,42.70622,96.05851,4767,58,1610,1608,2,1661,1608,763,282,290,34,157,333,201,189,329
07_福島県,07521_三春町,Miharu-machi,3,17018,8448,8570,18304,-1286,-7.02579,72.76,233.9,51.21824,55.17671,1851,9256,5911,10.87672,54.38947,34.73381,963,4790,2695,11.39915,56.69981,31.90104,888,4466,3216,10.36173,52.11202,37.52625,98.57643,16960,58,5977,5967,10,6230,5967,3379,1250,1519,105,505,1279,705,821,891
07_福島県,07522_小野町,Ono-machi,3,9471,4677,4794,10475,-1004,-9.58473,125.18,75.7,52.31691,56.64184,971,5111,3389,10.25235,53.96473,35.78292,496,2688,1493,10.60509,57.47274,31.92217,475,2423,1896,9.90822,50.54234,39.54944,97.55945,9328,143,3398,3391,7,3425,3391,1660,617,688,73,282,907,427,412,546
07_福島県,07541_広野町,Hirono-machi,3,5412,3311,2101,4319,1093,25.30678,58.69,92.2,51.0303,54.16129,387,3419,1606,7.15078,63.17443,29.6748,198,2339,774,5.98007,70.64331,23.37662,189,1080,832,8.99572,51.40409,39.60019,157.59162,5337,75,2899,2881,18,2435,2881,897,391,348,19,139,1770,320,251,111
07_福島県,07542_楢葉町,Naraha-machi,3,3710,2147,1563,975,2735,280.51282,103.64,35.8,55.00189,58.90244,259,2049,1402,6.98113,55.22911,37.78976,132,1329,686,6.14811,61.90033,31.95156,127,720,716,8.1254,46.06526,45.80934,137.36404,3688,22,1977,1922,55,839,1922,805,424,231,35,115,945,253,299,80
07_福島県,07543_富岡町,Tomioka-machi,3,2128,1542,586,-,2128,-,68.39,31.1,52.18468,53.42308,60,1554,514,2.81955,73.02632,24.15414,21,1242,279,1.36187,80.54475,18.09339,39,312,235,6.65529,53.24232,40.10239,263.13993,2118,10,1640,1638,2,-,1638,288,157,73,10,48,1301,163,88,9
07_福島県,07544_川内村,Kawauchi-mura,3,2044,1035,1009,2021,23,1.13805,197.35,10.4,59.04501,64.2,116,946,982,5.67515,46.2818,48.04305,60,530,445,5.7971,51.20773,42.99517,56,416,537,5.55005,41.22894,53.22101,102.57681,2010,34,934,931,3,1082,931,432,224,109,19,80,364,149,179,50
07_福島県,07545_大熊町,Okuma-machi,3,847,754,93,-,847,-,78.71,10.8,45.31818,45.66,1,759,87,0.11806,89.61039,10.27155,1,702,51,0.13263,93.10345,6.76393,-,57,36,0,61.29032,38.70968,810.75269,846,1,800,799,1,-,799,29,20,2,1,6,766,41,15,1
07_福島県,07546_双葉町,Futaba-machi,3,-,-,-,-,0,-,51.42,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
07_福島県,07547_浪江町,Namie-machi,3,1923,1350,573,-,1923,-,223.14,8.6,55.47712,57.21795,52,1251,620,2.70411,65.0546,32.24129,26,967,357,1.92593,71.62963,26.44444,26,284,263,4.53752,49.5637,45.89878,235.60209,1918,5,1405,1404,1,-,1404,284,174,69,11,30,1062,179,116,11
07_福島県,07548_葛尾村,Katsurao-mura,3,420,241,179,18,402,2233.33333,84.37,5,58.3619,64.14286,24,198,198,5.71429,47.14286,47.14286,10,121,110,4.14938,50.20747,45.64315,14,77,88,7.82123,43.01676,49.16201,134.63687,416,4,205,205,-,9,205,93,47,31,5,10,89,44,36,9
07_福島県,07561_新地町,Shinchi-machi,3,7905,3945,3960,8218,-313,-3.80871,46.7,169.3,49.38779,50.81183,997,4305,2603,12.61227,54.4592,32.92853,528,2242,1175,13.38403,56.83143,29.78454,469,2063,1428,11.84343,52.09596,36.06061,99.62121,7855,50,2748,2742,6,2699,2742,1408,492,651,43,222,675,308,321,445
07_福島県,07564_飯舘村,Iitate-mura,3,1318,662,656,41,1277,3114.63415,230.13,5.7,64.35736,67.19355,34,526,758,2.57967,39.90895,57.51138,17,287,358,2.56798,43.35347,54.07855,17,239,400,2.59146,36.43293,60.97561,100.91463,1299,19,627,626,1,1,626,276,146,63,16,51,236,133,116,32
08_茨城県,08000_茨城県,Ibaraki-ken,a,2867009,1430976,1436033,2916976,-49967,-1.71297,6097.39,470.2,48.15479,49.33095,334614,1681662,850733,11.67119,58.65562,29.67319,171619,875622,383735,11.99314,61.19054,26.81631,162995,806040,466998,11.35037,56.12963,32.52,99.64785,2801640,65369,1184133,1181598,2535,1124349,1181598,664239,245778,308921,18395,91145,385760,125596,149952,80078
08_茨城県,08201_水戸市,Mito-shi,2,270685,132537,138148,270783,-98,-0.03619,217.32,1245.6,46.86794,47.60823,33839,163963,72883,12.50125,60.57336,26.92539,17398,83421,31718,13.1269,62.94167,23.93143,16441,80542,41165,11.901,58.30124,29.79775,95.93841,267019,3666,122598,122335,263,117590,122335,65911,24570,30621,1446,9274,48000,14351,13365,4288
08_茨城県,08202_日立市,Hitachi-shi,2,174508,87126,87382,185054,-10546,-5.69888,225.86,772.6,50.247,51.86924,17592,99512,57404,10.08091,57.02432,32.89477,9007,52594,25525,10.3379,60.36545,29.29665,8585,46918,31879,9.82468,53.69298,36.48234,99.70703,172781,1727,77911,77778,133,78625,77778,44378,18200,19315,1130,5733,27836,10265,11722,2998
08_茨城県,08203_土浦市,Tsuchiura-shi,2,142074,70935,71139,140804,1270,0.90196,122.89,1156.1,47.98758,48.82436,15525,85023,41526,10.9274,59.84417,29.22843,8060,44497,18378,11.36251,62.72926,25.90823,7465,40526,23148,10.49354,56.96735,32.53911,99.71324,137639,4435,63093,62961,132,57257,62961,33339,12410,14859,954,5116,24159,7127,7549,3061
08_茨城県,08204_古河市,Koga-shi,2,139344,69735,69609,140946,-1602,-1.13661,123.58,1127.6,47.67931,48.97265,16238,83176,39930,11.65317,59.69112,28.6557,8209,43427,18099,11.77171,62.27432,25.95397,8029,39749,21831,11.53443,57.10325,31.36232,100.18101,136033,3311,56149,56075,74,52571,56075,32017,10965,15193,979,4880,17361,6052,6622,4277
08_茨城県,08205_石岡市,Ishioka-shi,2,73061,36167,36894,76020,-2959,-3.8924,215.53,339,50.49996,52.66141,7565,41050,24446,10.35436,56.18593,33.45971,3906,21252,11009,10.7999,58.76075,30.43935,3659,19798,13437,9.9176,53.66184,36.42056,98.02949,71914,1147,28344,28276,68,27288,28276,15698,5782,6930,506,2480,8264,3268,3786,2767
08_茨城県,08207_結城市,Yuki-shi,2,50645,25441,25204,51594,-949,-1.83936,65.76,770.1,48.39387,49.2948,6072,29139,15434,11.98934,57.53579,30.47487,3112,15341,6988,12.23222,60.3003,27.46747,2960,13798,8446,11.74417,54.74528,33.51055,100.94033,48437,2208,19328,19291,37,18267,19291,10770,3670,5129,371,1600,5459,1899,2293,1979
08_茨城県,08208_龍ケ崎市,Ryugasaki-shi,2,76420,37995,38425,78342,-1922,-2.45335,78.59,972.4,48.07554,49.72171,8294,45709,22417,10.85318,59.81288,29.33394,4213,23545,10237,11.0883,61.96868,26.94302,4081,22164,12180,10.62069,57.6812,31.69811,98.88094,74256,2164,32158,32060,98,30472,32060,19093,7263,8836,444,2550,10230,3482,4505,1521
08_茨城県,08210_下妻市,Shimotsuma-shi,2,42521,21412,21109,43293,-772,-1.7832,80.88,525.7,47.7468,48.92466,5063,25339,12119,11.90706,59.59173,28.50121,2640,13288,5484,12.32953,62.05866,25.61181,2423,12051,6635,11.47852,57.08939,31.43209,101.43541,40400,2121,16407,16283,124,15036,16283,8837,2958,4159,318,1402,4745,1445,1723,1724
08_茨城県,08211_常総市,Joso-shi,2,60834,30465,30369,61483,-649,-1.05558,123.64,492,48.45603,49.68322,6961,35487,18386,11.44261,58.33416,30.22323,3568,18737,8160,11.7118,61.50336,26.78484,3393,16750,10226,11.17258,55.15493,33.67249,100.31611,55838,4996,22289,22253,36,20600,22253,11916,3826,5813,426,1851,6001,2073,2406,2910
08_茨城県,08212_常陸太田市,Hitachiota-shi,2,48602,23705,24897,52294,-3692,-7.06008,371.99,130.7,54.07129,58.46419,4303,25472,18827,8.85355,52.40937,38.73709,2222,12810,8673,9.37355,54.03923,36.58722,2081,12662,10154,8.35844,50.85753,40.78403,95.21227,48422,180,19243,19206,37,19436,19206,12339,5278,5212,354,1495,4433,2865,3614,1348
08_茨城県,08214_高萩市,Takahagi-shi,2,27699,13804,13895,29638,-1939,-6.54228,193.58,143.1,51.38953,54.53885,2691,15026,9982,9.71515,54.24745,36.0374,1374,7870,4560,9.95364,57.01246,33.0339,1317,7156,5422,9.47823,51.50054,39.02123,99.34509,27488,211,11608,11576,32,11751,11576,6957,2850,2913,214,980,3530,1664,2002,582
08_茨城県,08215_北茨城市,Kitaibaraki-shi,2,41801,20760,21041,44412,-2611,-5.87904,186.79,223.8,51.16336,54.76403,4373,23036,14392,10.46147,55.10873,34.4298,2203,11971,6586,10.61175,57.66378,31.72447,2170,11065,7806,10.3132,52.5878,37.099,98.66451,41437,364,17042,17011,31,16871,17011,10339,3994,4454,358,1533,4779,2401,2585,1001
08_茨城県,08216_笠間市,Kasama-shi,2,73173,35783,37390,76739,-3566,-4.64692,240.4,304.4,49.77527,51.87601,8245,41290,23638,11.26782,56.42792,32.30427,4235,21019,10529,11.83523,58.74018,29.42459,4010,20271,13109,10.72479,54.21503,35.06018,95.70206,72429,744,28918,28861,57,28202,28861,17022,6385,7612,495,2530,8001,3353,4029,2374
08_茨城県,08217_取手市,Toride-shi,2,104524,51476,53048,106570,-2046,-1.91986,69.94,1494.5,50.67221,52.36538,10606,57496,36422,10.14695,55.00746,34.84559,5480,29536,16460,10.64574,57.3782,31.97607,5126,27960,19962,9.66295,52.70698,37.63007,97.03665,103020,1504,45447,45348,99,43477,45348,27842,11168,12038,756,3880,14161,6129,7698,1836
08_茨城県,08219_牛久市,Ushiku-shi,2,84651,41773,42878,84317,334,0.39612,58.92,1436.7,47.52632,48.3083,10844,49058,24749,12.81024,57.95324,29.23651,5477,24969,11327,13.11134,59.77306,27.1156,5367,24089,13422,12.51691,56.18033,31.30277,97.42292,83192,1459,35195,35126,69,33223,35126,22500,8631,10623,489,2757,10186,3274,5568,1335
